pair_id,category,ground_truth,sim,threshold,decision,correct,decision_margin,confidence_label,qualityA,qualityB,top_support_gray,top_conflict_gray,evidence_balance,spearman_rho,align_ok,parsing_ok,part_signals_ok,error
lfw_match_139,lfw_eval,match,0.589716374874115,0.3148266077041626,match,Y,0.2748897671699524,high,21.395870208740234,20.640684127807617,skin,mouth,0.6909251138567924,0.38095238095238093,True,True,True,
lfw_match_140,lfw_eval,match,0.49040281772613525,0.3148266077041626,match,Y,0.17557621002197266,high,28.849916458129883,25.93593406677246,skin,mouth,0.37916529923677444,0.6785714285714286,True,True,True,
lfw_match_141,lfw_eval,match,0.3143472373485565,0.3148266077041626,non-match,N,-0.0004793703556060791,low,20.505353927612305,17.22028923034668,l_brow,skin,-0.3391344025731087,0.5952380952380952,True,True,True,
lfw_match_142,lfw_eval,match,0.1802331805229187,0.3148266077041626,non-match,N,-0.1345934271812439,medium,23.759220123291016,17.59684181213379,mouth,skin,-0.1641378402709961,0.9428571428571428,True,True,True,
lfw_match_143,lfw_eval,match,0.5120947360992432,0.3148266077041626,match,Y,0.19726812839508057,high,23.45410919189453,15.568994522094727,skin,nose,0.37149763107299805,0.047619047619047616,True,True,True,
lfw_match_144,lfw_eval,match,0.5717169046401978,0.3148266077041626,match,Y,0.25689029693603516,high,25.259700775146484,23.73543357849121,skin,r_brow,0.7334915921092033,0.7380952380952381,True,True,True,
lfw_match_145,lfw_eval,match,0.5790342688560486,0.3148266077041626,match,Y,0.264207661151886,high,23.251773834228516,23.144433975219727,skin,l_eye,0.40506207942962646,0.6428571428571429,True,True,True,
lfw_match_146,lfw_eval,match,0.5545982122421265,0.3148266077041626,match,Y,0.23977160453796387,high,20.54255485534668,23.144433975219727,skin,mouth,0.334698811173439,0.7619047619047619,True,True,True,
lfw_match_147,lfw_eval,match,0.31739577651023865,0.3148266077041626,match,Y,0.00256916880607605,low,14.881210327148438,18.703325271606445,skin,nose,0.257546853274107,-0.4,True,True,True,
lfw_match_148,lfw_eval,match,0.22430244088172913,0.3148266077041626,non-match,N,-0.09052416682243347,medium,25.65720558166504,20.50596046447754,nose,hair,-0.034256890416145325,0.37142857142857144,True,True,True,
lfw_match_149,lfw_eval,match,0.42937517166137695,0.3148266077041626,match,Y,0.11454856395721436,medium,18.270450592041016,19.349733352661133,skin,hair,0.4459315538406372,0.7857142857142857,True,True,True,
lfw_match_150,lfw_eval,match,0.10358713567256927,0.3148266077041626,non-match,N,-0.21123947203159332,high,8.593751907348633,18.438732147216797,hair,skin,0.06074562668800354,0.2571428571428571,True,True,True,
lfw_nonmatch_001,lfw_eval,non-match,0.11549624055624008,0.3148266077041626,non-match,Y,-0.19933036714792252,high,21.0548038482666,20.988492965698242,hair,skin,-0.08292843517847359,0.0,True,True,True,
lfw_nonmatch_002,lfw_eval,non-match,0.11497709155082703,0.3148266077041626,non-match,Y,-0.19984951615333557,high,21.438501358032227,21.863784790039062,l_eye,skin,-0.19444852881133556,-0.30952380952380953,True,True,True,
lfw_nonmatch_003,lfw_eval,non-match,0.07236421853303909,0.3148266077041626,non-match,Y,-0.2424623891711235,high,17.005874633789062,22.564537048339844,skin,skin,-0.006389308720827103,0.6904761904761905,True,True,True,
lfw_nonmatch_004,lfw_eval,non-match,0.019190896302461624,0.3148266077041626,non-match,Y,-0.295635711401701,high,14.885612487792969,21.714069366455078,hair,l_brow,-0.07158858608454466,0.2,True,True,True,
lfw_nonmatch_005,lfw_eval,non-match,0.039805829524993896,0.3148266077041626,non-match,Y,-0.2750207781791687,high,19.548084259033203,16.725616455078125,nose,hair,-0.04261394403874874,0.7142857142857143,True,True,True,
lfw_nonmatch_006,lfw_eval,non-match,-0.036384183913469315,0.3148266077041626,non-match,Y,-0.3512107916176319,high,15.717667579650879,23.82503318786621,skin,nose,0.0992230474948883,0.8928571428571429,True,True,True,
lfw_nonmatch_007,lfw_eval,non-match,0.03926382586359978,0.3148266077041626,non-match,Y,-0.2755627818405628,high,17.776517868041992,18.721559524536133,hair,skin,-0.033450303599238396,0.8571428571428571,True,True,True,
lfw_nonmatch_008,lfw_eval,non-match,0.023449767380952835,0.3148266077041626,non-match,Y,-0.29137684032320976,high,24.47929573059082,23.017908096313477,skin,hair,-0.022748255170881748,-0.23809523809523808,True,True,True,
lfw_nonmatch_009,lfw_eval,non-match,0.054168444126844406,0.3148266077041626,non-match,Y,-0.2606581635773182,high,22.14154624938965,21.19329261779785,hair,hair,0.003457668237388134,0.14285714285714285,True,True,True,
lfw_nonmatch_010,lfw_eval,non-match,-0.009558599442243576,0.3148266077041626,non-match,Y,-0.3243852071464062,high,25.362842559814453,24.571083068847656,r_brow,skin,0.034449885599315166,-0.07142857142857142,True,True,True,
lfw_nonmatch_011,lfw_eval,non-match,0.18405687808990479,0.3148266077041626,non-match,Y,-0.1307697296142578,medium,23.845569610595703,13.821763038635254,hair,skin,-0.1962708462961018,0.8857142857142857,True,True,True,
lfw_nonmatch_012,lfw_eval,non-match,-0.04828145354986191,0.3148266077041626,non-match,Y,-0.3631080612540245,high,22.193696975708008,25.9949951171875,skin,skin,0.03323562070727348,-0.14285714285714285,True,True,True,
lfw_nonmatch_013,lfw_eval,non-match,-0.03332454338669777,0.3148266077041626,non-match,Y,-0.34815115109086037,high,21.5948486328125,16.70740509033203,skin,skin,-0.024132313672453165,-0.2,True,True,True,
lfw_nonmatch_014,lfw_eval,non-match,-0.0054504722356796265,0.3148266077041626,non-match,Y,-0.3202770799398422,high,24.614389419555664,17.498498916625977,nose,hair,0.025987749453634024,-0.2857142857142857,True,True,True,
lfw_nonmatch_015,lfw_eval,non-match,0.05485686659812927,0.3148266077041626,non-match,Y,-0.2599697411060333,high,22.918514251708984,20.000568389892578,skin,nose,-0.13487955322489142,0.32142857142857145,True,True,True,
lfw_nonmatch_016,lfw_eval,non-match,0.00089302659034729,0.3148266077041626,non-match,Y,-0.3139335811138153,high,19.27654457092285,13.01806640625,mouth,skin,0.00430834386497736,-0.08571428571428572,True,True,True,
lfw_nonmatch_017,lfw_eval,non-match,0.11154787242412567,0.3148266077041626,non-match,Y,-0.20327873528003693,high,21.404319763183594,18.34796142578125,skin,nose,-0.05018549971282482,-0.07142857142857142,True,True,True,
lfw_nonmatch_018,lfw_eval,non-match,0.1674828976392746,0.3148266077041626,non-match,Y,-0.147343710064888,medium,17.4034481048584,20.647123336791992,nose,skin,-0.18867250811308622,-0.17857142857142858,True,True,True,
lfw_nonmatch_019,lfw_eval,non-match,0.125336155295372,0.3148266077041626,non-match,Y,-0.1894904524087906,high,24.29326057434082,27.192197799682617,-,skin,-0.15846365317702293,-0.2,True,True,True,
lfw_nonmatch_020,lfw_eval,non-match,-0.07070992141962051,0.3148266077041626,non-match,Y,-0.3855365291237831,high,21.48946762084961,22.410690307617188,skin,l_brow,0.10844957455992699,0.7619047619047619,True,True,True,
lfw_nonmatch_021,lfw_eval,non-match,0.13445410132408142,0.3148266077041626,non-match,Y,-0.18037250638008118,high,23.788543701171875,20.157121658325195,l_eye,skin,-0.01596023142337799,-0.09523809523809523,True,True,True,
lfw_nonmatch_022,lfw_eval,non-match,0.014901591464877129,0.3148266077041626,non-match,Y,-0.29992501623928547,high,21.939661026000977,28.548294067382812,skin,nose,0.04144629091024399,0.023809523809523808,True,True,True,
lfw_nonmatch_023,lfw_eval,non-match,-0.01757814735174179,0.3148266077041626,non-match,Y,-0.3324047550559044,high,21.939661026000977,16.464624404907227,nose,hair,0.01070113480091095,0.5476190476190477,True,True,True,
lfw_nonmatch_024,lfw_eval,non-match,-0.024684520438313484,0.3148266077041626,non-match,Y,-0.3395111281424761,high,17.48590660095215,16.48612403869629,hair,mouth,0.09436025843024254,0.14285714285714285,True,True,True,
lfw_nonmatch_025,lfw_eval,non-match,-0.03265295922756195,0.3148266077041626,non-match,Y,-0.34747956693172455,high,23.272233963012695,21.72530746459961,skin,nose,0.012115220073610544,0.35714285714285715,True,True,True,
lfw_nonmatch_026,lfw_eval,non-match,0.04646370932459831,0.3148266077041626,non-match,Y,-0.2683628983795643,high,10.023269653320312,22.949491500854492,skin,skin,-0.019156538881361485,-0.38095238095238093,True,True,True,
lfw_nonmatch_027,lfw_eval,non-match,-0.009642278775572777,0.3148266077041626,non-match,Y,-0.3244688864797354,high,23.698556900024414,19.416555404663086,skin,nose,0.02341389562934637,0.0,True,True,True,
lfw_nonmatch_028,lfw_eval,non-match,0.14168709516525269,0.3148266077041626,non-match,Y,-0.1731395125389099,high,22.149490356445312,22.29263687133789,hair,skin,-0.10320613346993923,0.19047619047619047,True,True,True,
lfw_nonmatch_029,lfw_eval,non-match,-0.004649516195058823,0.3148266077041626,non-match,Y,-0.3194761238992214,high,22.909893035888672,21.821592330932617,skin,skin,-0.03282180801033974,0.02857142857142857,True,True,True,
lfw_nonmatch_030,lfw_eval,non-match,-0.05266755819320679,0.3148266077041626,non-match,Y,-0.3674941658973694,high,22.461013793945312,24.865009307861328,skin,mouth,0.12400729861110449,0.5714285714285714,True,True,True,
lfw_nonmatch_031,lfw_eval,non-match,0.08929144591093063,0.3148266077041626,non-match,Y,-0.22553516179323196,high,19.49677848815918,23.350046157836914,hair,skin,-0.09178678505122662,0.17857142857142858,True,True,True,
lfw_nonmatch_032,lfw_eval,non-match,0.10234301537275314,0.3148266077041626,non-match,Y,-0.21248359233140945,high,19.49677848815918,14.7404146194458,hair,skin,-0.006397848948836327,0.7142857142857143,True,True,True,
lfw_nonmatch_033,lfw_eval,non-match,-0.01751076802611351,0.3148266077041626,non-match,Y,-0.3323373757302761,high,19.49677848815918,23.22455406188965,hair,skin,0.040955064818263054,0.8285714285714286,True,True,True,
lfw_nonmatch_034,lfw_eval,non-match,0.11636635661125183,0.3148266077041626,non-match,Y,-0.19846025109291077,high,19.49677848815918,23.2548828125,hair,nose,-0.1588724134489894,0.7142857142857143,True,True,True,
lfw_nonmatch_035,lfw_eval,non-match,0.13501191139221191,0.3148266077041626,non-match,Y,-0.17981469631195068,high,15.164066314697266,13.471170425415039,nose,skin,0.04876534640789032,0.5428571428571428,True,True,True,
lfw_nonmatch_036,lfw_eval,non-match,0.039665624499320984,0.3148266077041626,non-match,Y,-0.2751609832048416,high,15.164066314697266,20.743993759155273,nose,l_brow,-0.029895011335611343,0.4523809523809524,True,True,True,
lfw_nonmatch_037,lfw_eval,non-match,0.10715295374393463,0.3148266077041626,non-match,Y,-0.20767365396022797,high,27.361677169799805,18.82335662841797,nose,skin,-0.047666626051068306,-0.3333333333333333,True,True,True,
lfw_nonmatch_038,lfw_eval,non-match,-0.04743518307805061,0.3148266077041626,non-match,Y,-0.3622617907822132,high,19.63567352294922,25.69991683959961,nose,nose,0.07717033103108406,-0.7142857142857143,True,True,True,
lfw_nonmatch_039,lfw_eval,non-match,0.04572945088148117,0.3148266077041626,non-match,Y,-0.2690971568226814,high,19.63567352294922,20.727628707885742,hair,l_brow,0.020292975939810276,-0.21428571428571427,True,True,True,
lfw_nonmatch_040,lfw_eval,non-match,0.08542929589748383,0.3148266077041626,non-match,Y,-0.22939731180667877,high,19.63567352294922,19.362823486328125,skin,r_eye,0.01583893783390522,0.32142857142857145,True,True,True,
lfw_nonmatch_041,lfw_eval,non-match,-0.006548761390149593,0.3148266077041626,non-match,Y,-0.3213753690943122,high,23.350046157836914,23.932193756103516,nose,skin,0.018269605468958616,0.0,True,True,True,
lfw_nonmatch_042,lfw_eval,non-match,0.07165418565273285,0.3148266077041626,non-match,Y,-0.24317242205142975,high,21.50823211669922,17.22028923034668,l_brow,skin,-0.14428371703252196,0.8571428571428571,True,True,True,
lfw_nonmatch_043,lfw_eval,non-match,0.0286693274974823,0.3148266077041626,non-match,Y,-0.2861572802066803,high,21.280397415161133,27.644790649414062,hair,r_eye,0.05506164487451315,0.47619047619047616,True,True,True,
lfw_nonmatch_044,lfw_eval,non-match,-0.004726598039269447,0.3148266077041626,non-match,Y,-0.31955320574343204,high,17.651302337646484,16.59375,hair,mouth,-0.01325542340055108,-0.6071428571428571,True,True,True,
lfw_nonmatch_045,lfw_eval,non-match,0.13433338701725006,0.3148266077041626,non-match,Y,-0.18049322068691254,high,21.859399795532227,17.548330307006836,mouth,skin,-0.1199159286916256,-0.21428571428571427,True,True,True,
lfw_nonmatch_046,lfw_eval,non-match,-0.0177498497068882,0.3148266077041626,non-match,Y,-0.3325764574110508,high,24.494808197021484,17.64881706237793,skin,skin,0.0717276162467897,0.9,True,True,True,
lfw_nonmatch_047,lfw_eval,non-match,0.0015673460438847542,0.3148266077041626,non-match,Y,-0.31325926166027784,high,16.450286865234375,23.830476760864258,nose,skin,-0.0023843832314014435,-0.2571428571428571,True,True,True,
lfw_nonmatch_048,lfw_eval,non-match,0.04923567548394203,0.3148266077041626,non-match,Y,-0.26559093222022057,high,20.194910049438477,18.441316604614258,hair,skin,0.01041285740211606,0.7142857142857143,True,True,True,
lfw_nonmatch_049,lfw_eval,non-match,0.0785854235291481,0.3148266077041626,non-match,Y,-0.2362411841750145,high,20.194910049438477,17.348779678344727,r_brow,skin,-0.04651047382503748,0.0,True,True,True,
lfw_nonmatch_050,lfw_eval,non-match,-0.05819791555404663,0.3148266077041626,non-match,Y,-0.37302452325820923,high,13.025492668151855,21.318552017211914,skin,hair,0.11384862288832664,-0.35714285714285715,True,True,True,
lfw_nonmatch_051,lfw_eval,non-match,0.1041160523891449,0.3148266077041626,non-match,Y,-0.2107105553150177,high,19.342742919921875,24.949817657470703,hair,skin,-0.04324768763035536,0.7714285714285715,True,True,True,
lfw_nonmatch_052,lfw_eval,non-match,0.02008930593729019,0.3148266077041626,non-match,Y,-0.2947373017668724,high,19.527584075927734,23.614046096801758,skin,hair,0.01946207182481885,0.14285714285714285,True,True,True,
lfw_nonmatch_053,lfw_eval,non-match,0.09907950460910797,0.3148266077041626,non-match,Y,-0.21574710309505463,high,17.92278480529785,20.77920913696289,hair,skin,-0.026770752854645252,0.40476190476190477,True,True,True,
lfw_nonmatch_054,lfw_eval,non-match,-0.045130662620067596,0.3148266077041626,non-match,Y,-0.3599572703242302,high,17.92278480529785,22.177797317504883,skin,nose,0.12183413561433554,0.6,True,True,True,
lfw_nonmatch_055,lfw_eval,non-match,-0.06899195909500122,0.3148266077041626,non-match,Y,-0.3838185667991638,high,24.19881820678711,23.584524154663086,skin,nose,0.07585483230650425,0.42857142857142855,True,True,True,
lfw_nonmatch_056,lfw_eval,non-match,0.009037770330905914,0.3148266077041626,non-match,Y,-0.3057888373732567,high,24.19881820678711,20.830284118652344,skin,hair,0.10853209346532822,-0.7619047619047619,True,True,True,
lfw_nonmatch_057,lfw_eval,non-match,0.1657329946756363,0.3148266077041626,non-match,Y,-0.1490936130285263,medium,14.734566688537598,17.4655818939209,mouth,skin,-0.19370273314416409,0.7142857142857143,True,True,True,
lfw_nonmatch_058,lfw_eval,non-match,0.012715859338641167,0.3148266077041626,non-match,Y,-0.30211074836552143,high,14.734566688537598,20.934236526489258,nose,skin,-0.011692335829138756,0.9428571428571428,True,True,True,
lfw_nonmatch_059,lfw_eval,non-match,0.11200836300849915,0.3148266077041626,non-match,Y,-0.20281824469566345,high,14.734566688537598,22.452362060546875,r_eye,skin,-0.16566310822963715,0.8333333333333334,True,True,True,
lfw_nonmatch_060,lfw_eval,non-match,0.08921696245670319,0.3148266077041626,non-match,Y,-0.2256096452474594,high,22.392375946044922,20.000568389892578,hair,skin,-0.0897161215543747,0.7380952380952381,True,True,True,
lfw_nonmatch_061,lfw_eval,non-match,0.021407175809144974,0.3148266077041626,non-match,Y,-0.2934194318950176,high,24.881135940551758,25.60076332092285,nose,hair,0.021348350681364536,0.5,True,True,True,
lfw_nonmatch_062,lfw_eval,non-match,0.04530864208936691,0.3148266077041626,non-match,Y,-0.2695179656147957,high,18.884748458862305,25.81218719482422,l_eye,r_brow,0.012916326522827148,0.5,True,True,True,
lfw_nonmatch_063,lfw_eval,non-match,0.1282254010438919,0.3148266077041626,non-match,Y,-0.1866012066602707,high,18.884748458862305,13.311408996582031,nose,skin,-0.08550718985497952,-0.5428571428571428,True,True,True,
lfw_nonmatch_064,lfw_eval,non-match,0.1344294250011444,0.3148266077041626,non-match,Y,-0.1803971827030182,high,16.35157012939453,17.01129913330078,hair,skin,-0.11414652038365602,0.8857142857142857,True,True,True,
lfw_nonmatch_065,lfw_eval,non-match,-0.0008541974239051342,0.3148266077041626,non-match,Y,-0.31568080512806773,high,21.408916473388672,22.66470718383789,skin,r_eye,0.0020804565865546465,0.32142857142857145,True,True,True,
lfw_nonmatch_066,lfw_eval,non-match,0.08663144707679749,0.3148266077041626,non-match,Y,-0.2281951606273651,high,22.410690307617188,18.752056121826172,skin,hair,0.03555467538535595,0.38095238095238093,True,True,True,
lfw_nonmatch_067,lfw_eval,non-match,0.07506665587425232,0.3148266077041626,non-match,Y,-0.23975995182991028,high,13.603882789611816,25.534263610839844,r_brow,skin,-0.1689020476769656,0.08571428571428572,True,True,True,
lfw_nonmatch_068,lfw_eval,non-match,0.05383632332086563,0.3148266077041626,non-match,Y,-0.26099028438329697,high,21.663238525390625,17.64881706237793,skin,skin,0.007966399192810059,-0.42857142857142855,True,True,True,
lfw_nonmatch_069,lfw_eval,non-match,0.08770975470542908,0.3148266077041626,non-match,Y,-0.22711685299873352,high,16.088653564453125,22.153470993041992,nose,skin,-0.1044465946033597,0.4523809523809524,True,True,True,
lfw_nonmatch_070,lfw_eval,non-match,0.10138802230358124,0.3148266077041626,non-match,Y,-0.21343858540058136,high,22.850812911987305,22.74750518798828,l_eye,skin,-0.07457524910569191,0.38095238095238093,True,True,True,
lfw_nonmatch_071,lfw_eval,non-match,0.09955507516860962,0.3148266077041626,non-match,Y,-0.21527153253555298,high,21.123273849487305,14.469070434570312,hair,skin,-0.09313822910189629,0.7380952380952381,True,True,True,
lfw_nonmatch_072,lfw_eval,non-match,0.06136517971754074,0.3148266077041626,non-match,Y,-0.25346142798662186,high,21.123273849487305,14.510514259338379,mouth,skin,-0.049325392581522465,0.6904761904761905,True,True,True,
lfw_nonmatch_073,lfw_eval,non-match,-0.054327040910720825,0.3148266077041626,non-match,Y,-0.3691536486148834,high,22.950485229492188,24.407428741455078,skin,hair,0.07532144151628017,0.5952380952380952,True,True,True,
lfw_nonmatch_074,lfw_eval,non-match,0.13024085760116577,0.3148266077041626,non-match,Y,-0.18458575010299683,high,16.123971939086914,16.445831298828125,hair,skin,-0.14645451679825783,0.38095238095238093,True,True,True,
lfw_nonmatch_075,lfw_eval,non-match,0.034663956612348557,0.3148266077041626,non-match,Y,-0.28016265109181404,high,21.93771743774414,18.897932052612305,skin,mouth,0.009846449829638004,0.9523809523809523,True,True,True,
lfw_nonmatch_076,lfw_eval,non-match,0.02320558950304985,0.3148266077041626,non-match,Y,-0.29162101820111275,high,15.337244987487793,13.614998817443848,hair,skin,0.003062145784497261,-0.2571428571428571,True,True,True,
lfw_nonmatch_077,lfw_eval,non-match,0.11724306643009186,0.3148266077041626,non-match,Y,-0.19758354127407074,high,19.237279891967773,27.065107345581055,r_eye,skin,-0.01946590468287468,0.8095238095238095,True,True,True,
lfw_nonmatch_078,lfw_eval,non-match,0.039990559220314026,0.3148266077041626,non-match,Y,-0.27483604848384857,high,24.348676681518555,18.23858070373535,skin,hair,0.008606567978858948,0.8571428571428571,True,True,True,
lfw_nonmatch_079,lfw_eval,non-match,0.12241876125335693,0.3148266077041626,non-match,Y,-0.19240784645080566,high,25.545259475708008,20.340221405029297,r_eye,skin,-0.14895888045430183,0.40476190476190477,True,True,True,
lfw_nonmatch_080,lfw_eval,non-match,0.0063351853750646114,0.3148266077041626,non-match,Y,-0.308491422329098,high,13.372916221618652,18.393295288085938,hair,nose,-0.004540496040135622,0.5714285714285714,True,True,True,
lfw_nonmatch_081,lfw_eval,non-match,0.012044470757246017,0.3148266077041626,non-match,Y,-0.3027821369469166,high,17.736940383911133,24.29327964782715,l_brow,skin,-0.016536877490580082,-0.30952380952380953,True,True,True,
lfw_nonmatch_082,lfw_eval,non-match,0.19141465425491333,0.3148266077041626,non-match,Y,-0.12341195344924927,medium,17.736940383911133,25.875619888305664,nose,hair,-0.15944838151335716,-0.2857142857142857,True,True,True,
lfw_nonmatch_083,lfw_eval,non-match,0.051462240517139435,0.3148266077041626,non-match,Y,-0.26336436718702316,high,19.859485626220703,26.9117431640625,mouth,skin,-0.006425139959901571,-0.16666666666666666,True,True,True,
lfw_nonmatch_084,lfw_eval,non-match,0.031295035034418106,0.3148266077041626,non-match,Y,-0.2835315726697445,high,13.97021484375,20.571086883544922,r_brow,skin,-0.026496984530240297,-0.2,True,True,True,
lfw_nonmatch_085,lfw_eval,non-match,0.032513342797756195,0.3148266077041626,non-match,Y,-0.2823132649064064,high,12.986191749572754,24.514001846313477,skin,hair,0.06226110737770796,0.8571428571428571,True,True,True,
lfw_nonmatch_086,lfw_eval,non-match,0.08154688775539398,0.3148266077041626,non-match,Y,-0.23327971994876862,high,12.986191749572754,14.382774353027344,hair,skin,-0.004288523457944393,0.3142857142857143,True,True,True,
lfw_nonmatch_087,lfw_eval,non-match,0.059720829129219055,0.3148266077041626,non-match,Y,-0.25510577857494354,high,19.868755340576172,15.127504348754883,nose,skin,0.005426950752735138,-0.37142857142857144,True,True,True,
lfw_nonmatch_088,lfw_eval,non-match,0.02236073464155197,0.3148266077041626,non-match,Y,-0.2924658730626106,high,13.555277824401855,25.02623176574707,hair,skin,-0.1027694083750248,0.5428571428571428,True,True,True,
lfw_nonmatch_089,lfw_eval,non-match,7.279403507709503e-05,0.3148266077041626,non-match,Y,-0.3147538136690855,high,16.834386825561523,21.372760772705078,skin,skin,0.07193703204393387,0.30952380952380953,True,True,True,
lfw_nonmatch_090,lfw_eval,non-match,-0.016297269612550735,0.3148266077041626,non-match,Y,-0.33112387731671333,high,19.20334243774414,23.19997787475586,hair,skin,0.04097978072240949,-0.4523809523809524,True,True,True,
lfw_nonmatch_091,lfw_eval,non-match,-0.04023372754454613,0.3148266077041626,non-match,Y,-0.3550603352487087,high,21.11817169189453,8.254035949707031,skin,mouth,0.1640968332067132,0.08571428571428572,True,True,True,
lfw_nonmatch_092,lfw_eval,non-match,-0.04997695982456207,0.3148266077041626,non-match,Y,-0.36480356752872467,high,24.68107032775879,24.407724380493164,skin,hair,0.11277161678299308,0.8095238095238095,True,True,True,
lfw_nonmatch_093,lfw_eval,non-match,-0.02701067365705967,0.3148266077041626,non-match,Y,-0.34183728136122227,high,22.89349937438965,27.999744415283203,skin,hair,0.06600531097501516,-0.03571428571428571,True,True,True,
lfw_nonmatch_094,lfw_eval,non-match,-0.005622945725917816,0.3148266077041626,non-match,Y,-0.3204495534300804,high,22.89349937438965,23.385290145874023,skin,nose,0.09742559911683202,0.5428571428571428,True,True,True,
lfw_nonmatch_095,lfw_eval,non-match,-0.005337684415280819,0.3148266077041626,non-match,Y,-0.3201642921194434,high,18.92315101623535,22.616844177246094,hair,r_brow,0.05441955663263798,0.30952380952380953,True,True,True,
lfw_nonmatch_096,lfw_eval,non-match,-0.05287231504917145,0.3148266077041626,non-match,Y,-0.36769892275333405,high,18.92315101623535,23.558195114135742,skin,-,0.19253529887646437,0.6,True,True,True,
lfw_nonmatch_097,lfw_eval,non-match,0.1294512301683426,0.3148266077041626,non-match,Y,-0.18537537753582,high,18.92315101623535,21.956714630126953,l_eye,skin,-0.09794694557785988,0.5357142857142857,True,True,True,
lfw_nonmatch_098,lfw_eval,non-match,-0.05181146413087845,0.3148266077041626,non-match,Y,-0.36663807183504105,high,21.318552017211914,18.21408462524414,skin,hair,0.14029766363091767,0.14285714285714285,True,True,True,
lfw_nonmatch_099,lfw_eval,non-match,0.03696479648351669,0.3148266077041626,non-match,Y,-0.2778618112206459,high,21.318552017211914,18.971282958984375,l_brow,hair,0.005719239125028253,0.6666666666666666,True,True,True,
lfw_nonmatch_100,lfw_eval,non-match,0.0005901979748159647,0.3148266077041626,non-match,Y,-0.31423640972934663,high,24.822784423828125,26.940813064575195,l_brow,nose,-0.006931165233254433,0.42857142857142855,True,True,True,
lfw_nonmatch_101,lfw_eval,non-match,0.11335241049528122,0.3148266077041626,non-match,Y,-0.20147419720888138,high,19.692304611206055,16.212717056274414,r_brow,hair,-0.08118322491645813,0.2857142857142857,True,True,True,
lfw_nonmatch_102,lfw_eval,non-match,-0.004275007173418999,0.3148266077041626,non-match,Y,-0.3191016148775816,high,21.358577728271484,14.832538604736328,skin,mouth,0.10077734664082527,0.02857142857142857,True,True,True,
lfw_nonmatch_103,lfw_eval,non-match,0.03681611269712448,0.3148266077041626,non-match,Y,-0.2780104950070381,high,25.018009185791016,17.573108673095703,l_brow,skin,-0.036369596840813756,-0.19047619047619047,True,True,True,
lfw_nonmatch_104,lfw_eval,non-match,-0.015647266060113907,0.3148266077041626,non-match,Y,-0.3304738737642765,high,14.469070434570312,19.57111930847168,skin,mouth,0.02283522067591548,0.14285714285714285,True,True,True,
lfw_nonmatch_105,lfw_eval,non-match,0.08881741762161255,0.3148266077041626,non-match,Y,-0.22600919008255005,high,15.998262405395508,28.341787338256836,nose,skin,-0.009535793215036392,-0.11904761904761904,True,True,True,
lfw_nonmatch_106,lfw_eval,non-match,0.1483398675918579,0.3148266077041626,non-match,Y,-0.1664867401123047,high,17.001848220825195,25.875619888305664,nose,skin,-0.2584383161738515,0.5714285714285714,True,True,True,
lfw_nonmatch_107,lfw_eval,non-match,-0.023526625707745552,0.3148266077041626,non-match,Y,-0.33835323341190815,high,21.664505004882812,26.250436782836914,skin,hair,0.09013839764520526,0.6904761904761905,True,True,True,
lfw_nonmatch_108,lfw_eval,non-match,-0.03358711302280426,0.3148266077041626,non-match,Y,-0.34841372072696686,high,14.490473747253418,22.374256134033203,nose,skin,-0.07656668033450842,-0.6071428571428571,True,True,True,
lfw_nonmatch_109,lfw_eval,non-match,0.01924295350909233,0.3148266077041626,non-match,Y,-0.29558365419507027,high,17.39276123046875,17.945837020874023,nose,skin,0.006799456663429737,-0.37142857142857144,True,True,True,
lfw_nonmatch_110,lfw_eval,non-match,0.10648860782384872,0.3148266077041626,non-match,Y,-0.20833799988031387,high,25.094144821166992,17.685325622558594,l_eye,skin,-0.012679379433393478,0.8809523809523809,True,True,True,
lfw_nonmatch_111,lfw_eval,non-match,-0.02671356499195099,0.3148266077041626,non-match,Y,-0.3415401726961136,high,23.731685638427734,12.64018726348877,skin,skin,0.028323533479124308,0.6571428571428571,True,True,True,
lfw_nonmatch_112,lfw_eval,non-match,0.025120025500655174,0.3148266077041626,non-match,Y,-0.2897065822035074,high,19.806909561157227,26.613811492919922,nose,skin,-0.11046103620901704,-0.08571428571428572,True,True,True,
lfw_nonmatch_113,lfw_eval,non-match,-0.021994899958372116,0.3148266077041626,non-match,Y,-0.3368215076625347,high,19.806909561157227,25.303699493408203,skin,hair,0.014727296307682991,0.39285714285714285,True,True,True,
lfw_nonmatch_114,lfw_eval,non-match,0.05560458078980446,0.3148266077041626,non-match,Y,-0.25922202691435814,high,14.625834465026855,14.43211555480957,skin,mouth,0.07318202499300241,0.21428571428571427,True,True,True,
lfw_nonmatch_115,lfw_eval,non-match,0.09255139529705048,0.3148266077041626,non-match,Y,-0.22227521240711212,high,15.963580131530762,14.702140808105469,hair,skin,0.0541625265032053,1.0,True,True,True,
lfw_nonmatch_116,lfw_eval,non-match,0.1949574202299118,0.3148266077041626,non-match,Y,-0.1198691874742508,medium,15.963580131530762,14.622403144836426,hair,skin,-0.02564254403114319,0.2857142857142857,True,True,True,
lfw_nonmatch_117,lfw_eval,non-match,0.00825298298150301,0.3148266077041626,non-match,Y,-0.3065736247226596,high,16.88851547241211,11.48694133758545,hair,skin,0.07830982096493244,0.6571428571428571,True,True,True,
